CTID,C000,EMP_DEN,CA01,CA02,CA03,CE01,CE02,CE03,NS01,NS02,NS03,NS04,NS05,NS06,NS07,NS08,NS09,NS10,NS11,NS12,NS13,NS14,NS15,NS16,NS17,NS18,NS19,NS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02
17031839100,310535,1059.527256,54063,197290,59182,23077,48269,239189,11,125,408,1927,1124,4303,2367,305,10958,57866,5923,76000,4604,22596,53720,2909,1411,8273,7202,48503,222686,63187,1248,19100,353,3961,269249,41286,20786,45937,73938,115811,153418,157117
17031839200,1899,11.80669705,250,1134,515,338,1025,536,0,0,0,0,4,1,126,44,0,1,553,0,0,674,81,360,0,0,55,0,527,1264,6,80,1,21,1709,190,296,487,572,294,917,982
17031839500,190,2.928865242,96,80,14,138,43,9,0,0,0,0,0,0,10,0,0,4,1,3,0,0,1,0,0,165,6,0,38,141,0,8,1,2,184,6,24,20,36,14,85,105
17031839600,519,6.424837718,120,251,148,318,144,57,0,0,0,0,0,46,8,0,0,17,16,0,0,0,0,399,0,33,0,0,87,418,0,11,0,3,498,21,77,132,117,73,133,386
17031839700,656,4.092727037,160,332,164,152,318,186,0,0,0,14,17,17,18,79,10,247,23,22,27,27,27,40,1,74,13,0,527,69,7,47,0,6,461,195,77,123,163,133,299,357
17031839800,220,3.3447787,62,116,42,80,114,26,0,0,0,1,1,4,80,0,0,19,0,3,0,0,4,20,0,81,7,0,143,27,2,40,1,7,165,55,31,52,38,37,103,117
17031839900,1853,6.357270969,226,1068,559,233,626,994,0,1,0,51,1089,233,23,80,1,65,31,6,0,1,46,52,10,69,95,0,1493,228,8,109,0,15,1370,483,319,420,488,400,1214,639
17031840000,235,1.607419994,51,125,59,88,76,71,0,0,0,13,7,3,61,33,2,4,0,4,0,1,52,7,0,20,28,0,178,33,1,18,0,5,185,50,37,48,57,42,136,99
17031840100,153,1.843798864,28,85,40,52,64,37,0,0,0,24,19,6,7,0,0,0,1,0,0,0,0,62,0,15,19,0,97,5,0,46,1,4,128,25,29,32,33,31,71,82
17031840200,461,2.244719396,117,242,102,175,224,62,0,0,0,2,76,38,136,1,1,13,3,7,7,21,33,28,0,57,38,0,266,79,5,103,3,5,365,96,82,83,104,75,206,255
17031840300,713,3.471247494,146,415,152,212,262,239,0,0,0,78,20,193,99,42,7,26,0,52,0,11,0,0,0,185,0,0,570,76,11,48,2,6,510,203,114,140,175,138,367,346
17031840400,3769,15.52183191,844,2109,816,1119,1424,1226,14,0,0,3,316,529,407,257,0,130,13,41,0,1809,9,34,24,125,58,0,2799,651,34,209,11,65,2651,1118,687,792,857,589,2415,1354
17031840700,1699,12.69665073,313,949,437,328,688,683,0,0,0,23,144,4,210,10,0,21,1,123,0,3,35,1041,23,59,2,0,1126,342,12,186,5,28,1048,651,248,299,403,436,611,1088
17031840800,189,2.327044474,52,95,42,61,98,30,0,0,0,2,23,11,67,0,0,51,0,0,0,0,0,1,0,32,2,0,150,25,0,9,0,5,127,62,25,40,37,35,96,93
17031841000,3339,9.985710129,575,1911,853,503,1212,1624,0,0,0,76,16,28,72,169,3,5,84,37,0,206,0,1959,0,620,63,1,1794,1042,21,418,5,59,2745,594,386,636,893,849,1227,2112
17031841100,3552,12.57311986,683,1838,1031,1520,1364,668,0,0,0,2,140,59,376,34,12,162,40,63,20,85,61,792,491,1069,146,0,1498,370,12,1614,9,49,3193,359,637,686,743,803,1585,1967
17031841200,596,3.856552372,141,348,107,157,203,236,0,0,0,5,70,217,62,4,0,32,0,59,0,0,29,8,0,110,0,0,479,71,1,39,0,6,439,157,76,104,145,130,363,233
17031841300,2497,7.16483875,587,1369,541,544,1263,690,0,0,0,5,505,108,438,181,13,63,0,265,0,0,211,182,3,84,372,67,1948,363,18,123,11,34,1630,867,441,473,564,432,1230,1267
17031841400,55,0.932702693,11,37,7,10,34,11,0,0,0,5,0,0,2,0,0,0,0,0,0,0,3,45,0,0,0,0,29,26,0,0,0,0,34,21,13,15,11,5,13,42
17031841500,261,2.443241385,80,140,41,28,64,169,0,0,0,0,0,4,27,0,0,0,3,10,0,1,209,0,0,0,7,0,146,106,1,5,1,2,237,24,21,56,53,51,89,172
17031841700,641,9.72286996,113,362,166,121,420,100,0,0,0,1,26,4,28,19,40,5,1,0,0,382,13,104,0,12,6,0,438,137,7,39,4,16,424,217,134,150,144,100,329,312
17031841800,444,1.093501853,83,243,118,103,186,155,0,0,0,6,69,111,3,15,0,0,5,0,0,26,0,193,0,0,16,0,208,216,5,10,2,3,381,63,60,103,125,73,226,218
17031841900,17504,27.61621645,3925,10256,3323,3193,4425,9886,0,0,0,187,534,739,1451,2354,170,5166,461,955,101,756,498,2094,5,976,737,320,11929,4295,84,948,23,225,14982,2522,1579,3002,4053,4945,9005,8499
17031842000,3517,24.12383499,630,1934,953,940,781,1796,0,0,13,0,0,3,7,0,20,7,27,379,0,14,2232,701,0,105,9,0,2030,1143,8,295,1,40,3252,265,280,603,833,1171,1581,1936
17031842100,2707,5.384195142,469,1562,676,307,1200,1200,12,0,0,63,1105,682,11,258,0,8,27,10,0,323,3,34,10,120,41,0,1963,581,16,110,4,33,1820,887,493,644,682,419,1882,825
17031842200,15754,40.71878957,5483,8588,1683,2704,4912,8138,0,0,0,205,431,935,1937,647,4015,1002,201,1733,0,1359,914,609,282,1234,250,0,12205,2418,77,805,20,229,13472,2282,1380,2432,3092,3367,8747,7007
17031842300,5668,12.25130024,1557,3022,1089,1158,2053,2457,1,0,0,488,848,411,1175,152,34,87,264,335,248,222,239,110,69,562,423,0,4647,669,34,251,9,58,4357,1311,691,1092,1222,1106,3593,2075
17031842400,2603,5.350805123,874,1202,527,1077,1048,478,0,0,0,0,162,47,1384,403,12,73,0,57,0,18,0,13,0,119,315,0,1299,1208,11,58,3,24,2239,364,331,570,543,285,1240,1363
17031842500,286,1.076284896,65,174,47,39,88,159,0,0,0,0,59,143,62,0,0,0,0,0,0,15,0,0,0,0,7,0,185,84,3,13,0,1,211,75,51,72,70,28,207,79
17031842600,7736,8.508400332,1163,4291,2282,966,3667,3103,3,9,0,135,3490,1081,537,881,61,20,80,388,23,201,35,82,0,160,550,0,5752,1510,47,335,14,78,4876,2860,1940,1738,1718,1177,4941,2795
17031842800,1655,4.416256861,350,951,354,310,649,696,0,0,0,12,387,583,300,61,9,9,23,88,0,44,7,0,0,94,38,0,1355,195,12,72,2,19,1163,492,285,361,385,274,1105,550
17031842900,3659,6.70533981,871,2127,661,555,1450,1654,0,0,0,1,441,429,443,243,215,17,129,16,0,0,45,1526,0,109,45,0,2321,1146,15,147,1,29,2812,847,504,706,921,657,1742,1917
17031843000,1318,5.007499953,260,784,274,392,627,299,0,0,0,12,427,26,51,0,0,6,1,0,0,0,130,392,0,246,27,0,782,444,5,69,1,17,850,468,275,276,290,217,632,686
17031843100,273,1.090958091,59,182,32,39,87,147,0,0,0,0,0,0,7,0,0,0,3,1,0,0,134,99,0,0,29,0,91,172,1,3,0,6,258,15,28,57,66,63,104,169
17031843200,6290,8.049950873,1241,3633,1416,1350,2151,2789,0,0,35,304,805,1742,379,729,30,4,108,122,0,1245,104,271,108,45,259,0,4523,1197,49,426,8,87,4552,1738,965,1461,1445,1178,4292,1998
17031843300,2560,17.73194495,359,1557,644,287,842,1431,0,0,0,28,44,0,0,62,4,0,0,7,0,0,2,2263,0,150,0,0,1096,1073,14,335,3,39,2078,482,278,517,727,679,731,1829
17031843400,284,1.751586766,54,168,62,32,151,101,0,0,0,26,98,41,68,11,1,7,4,0,0,0,0,0,0,4,24,0,231,30,2,16,1,4,183,101,60,62,67,41,197,87
17031843500,3346,6.661600215,453,1971,922,355,1244,1747,0,0,0,153,1643,25,75,18,0,0,10,7,1,401,7,800,0,184,22,0,2264,842,29,163,6,42,2416,930,604,675,861,753,1762,1584
17031843600,249,2.452318254,100,111,38,137,79,33,0,0,0,3,0,0,100,0,0,6,5,3,0,0,15,13,0,88,1,15,91,145,1,9,1,2,226,23,35,44,53,17,111,138
17031843700,3336,10.68844771,626,1880,830,597,1177,1562,4,0,0,52,599,168,231,469,899,22,31,421,0,0,26,125,30,183,74,2,2415,717,15,151,3,35,2752,584,411,625,757,917,1894,1442
17031843800,194,0.59951723,44,116,34,16,44,134,0,0,0,0,0,180,5,1,0,0,0,0,0,0,0,0,0,5,3,0,118,60,2,9,0,5,158,36,38,36,49,27,167,27
17031843900,762,1.394261757,125,447,190,165,253,344,0,0,0,2,0,2,4,0,0,20,16,5,0,3,71,554,25,53,7,0,363,363,5,25,0,6,685,77,81,147,223,186,221,541
17031980000,37745,7.62219527,5490,22310,9945,4113,11277,22355,0,0,0,78,972,408,340,29634,2,428,654,739,9,332,8,72,3,2935,182,949,27626,5985,189,3295,88,562,32102,5643,3758,8485,10673,9339,22534,15211
17031980100,6041,8.25552969,818,4106,1117,482,1780,3779,0,0,0,0,4,23,122,5191,0,1,172,16,0,12,0,1,0,322,0,177,4566,1220,29,148,10,68,5162,879,566,1578,1758,1321,3484,2557
17033880100,290,#N/A,59,138,93,88,133,69,13,7,11,5,0,60,18,4,0,12,0,0,0,17,90,18,0,13,9,13,288,0,1,0,0,1,288,2,21,91,72,47,126,164
17033880200,818,#N/A,177,438,203,201,380,237,29,85,0,23,111,25,92,86,0,9,2,0,0,11,117,137,9,10,28,44,810,5,0,2,0,1,810,8,58,280,205,98,425,393
17033880300,2093,#N/A,628,980,485,941,774,378,0,19,0,128,148,5,415,0,51,56,79,41,0,682,9,108,34,268,47,3,1909,145,8,14,0,17,2047,46,204,589,472,200,1192,901
17033880400,3256,#N/A,492,1916,848,478,777,2001,0,15,19,230,1435,116,141,10,23,106,9,268,2,63,334,80,0,117,60,228,3211,13,7,12,0,13,3215,41,228,1008,984,544,1912,1344
17033880500,792,#N/A,109,447,236,174,191,427,0,0,0,17,100,34,48,0,6,33,0,25,62,6,184,28,0,4,24,221,771,12,3,2,0,4,789,3,64,209,237,173,480,312
17033880600,131,#N/A,39,68,24,45,52,34,7,14,6,1,12,1,30,3,6,0,0,35,0,9,0,0,0,0,0,7,127,2,0,1,0,1,130,1,8,31,41,12,85,46
17035972400,1131,#N/A,286,608,237,338,307,486,36,6,0,8,529,44,68,6,2,2,0,5,0,1,0,238,2,124,43,17,1102,12,2,6,0,9,1125,6,100,381,258,106,642,489
17035972500,857,#N/A,147,491,219,198,391,268,4,0,0,20,33,98,283,9,1,100,0,20,0,2,182,30,0,0,12,63,841,6,3,4,0,3,852,5,61,272,230,147,451,406
17035972600,732,#N/A,202,356,174,267,283,182,73,1,0,51,56,104,101,41,10,9,0,1,0,0,108,94,4,45,4,30,708,13,3,4,0,4,718,14,52,181,195,102,346,386
17037000100,1427,#N/A,356,757,314,441,516,470,36,0,0,56,314,16,113,13,7,31,1,31,0,89,336,144,45,94,40,61,1318,63,8,20,6,12,1243,184,154,320,345,252,695,732
17037000200,726,#N/A,101,412,213,177,272,277,29,2,0,55,147,60,143,14,9,9,0,14,0,12,143,20,2,19,5,43,690,9,2,15,0,10,660,66,58,198,211,158,400,326
17037000300,842,#N/A,154,472,216,315,265,262,116,0,0,39,1,9,20,5,9,8,0,13,0,7,574,6,0,10,11,14,781,40,3,5,1,12,803,39,54,165,224,245,414,428
17037000400,1031,#N/A,281,491,259,334,306,391,7,10,0,68,31,37,54,8,0,5,6,21,0,7,54,3,46,70,50,554,960,37,0,20,2,12,976,55,67,210,290,183,460,571
17037000500,1300,#N/A,360,664,276,347,533,420,0,0,0,86,238,52,97,3,0,93,0,18,4,51,31,435,30,140,22,0,1180,71,5,31,3,10,1197,103,95,271,352,222,569,731
17037000600,3428,#N/A,697,1835,896,825,1225,1378,0,0,0,82,470,229,99,130,35,285,24,104,15,83,1106,200,5,222,153,186,3219,109,12,63,3,22,3166,262,263,798,905,765,1430,1998
17037000700,3027,#N/A,912,1537,578,691,1133,1203,0,0,94,24,990,104,317,324,0,36,1,97,0,59,19,428,13,465,54,2,2641,255,9,81,2,39,2767,260,248,677,714,476,1776,1251
17037000800,5834,#N/A,1792,2839,1203,1840,2333,1661,0,0,21,52,330,126,1791,59,158,190,28,101,103,78,30,2014,71,473,191,18,5180,405,12,180,1,56,5286,548,465,1161,1432,984,2197,3637
17037000900,290,#N/A,87,139,64,114,125,51,2,0,0,24,0,18,86,0,3,5,29,9,0,8,0,44,5,0,57,0,263,13,1,5,0,8,270,20,28,58,79,38,111,179
17037001001,418,#N/A,156,186,76,254,129,35,0,0,0,0,0,0,31,0,1,2,56,37,0,0,0,78,0,32,181,0,351,48,3,10,2,4,384,34,33,83,75,71,175,243
17037001002,4344,#N/A,590,2359,1395,908,1292,2144,0,0,0,0,0,0,23,0,0,0,47,0,0,0,4052,0,0,217,5,0,3782,301,10,200,0,51,4154,190,200,804,1107,1643,2007,2337
17037001300,1687,#N/A,517,820,350,661,534,492,0,0,0,14,64,12,325,0,80,68,57,80,37,103,49,221,6,322,23,226,1542,101,6,20,0,18,1558,129,123,356,379,312,817,870
17037001400,2480,#N/A,525,1394,561,540,817,1123,9,1,22,184,220,86,84,168,25,15,10,6,0,55,1157,281,84,0,64,9,2248,173,7,33,1,18,2237,243,214,509,637,595,1054,1426
17037001500,3373,#N/A,1020,1685,668,1559,1112,702,63,0,0,151,562,43,383,194,171,1,13,6,0,1603,3,21,0,89,70,0,2410,768,23,112,8,52,2780,593,413,743,733,464,2007,1366
17037001600,1070,#N/A,217,656,197,187,226,657,19,1,0,623,83,54,79,14,11,7,19,15,0,102,0,3,2,4,12,22,993,59,1,6,1,10,975,95,118,243,293,199,883,187
17037001700,490,#N/A,102,253,135,170,139,181,30,0,0,48,30,12,56,19,10,11,3,3,0,11,137,13,0,51,14,42,471,5,2,7,0,5,471,19,30,123,139,96,229,261
17037001800,898,#N/A,202,518,178,255,282,361,232,0,16,27,44,34,46,44,8,8,2,9,0,43,117,153,15,40,34,26,833,40,2,7,0,16,833,65,115,216,225,140,425,473
17037001900,634,#N/A,139,330,165,193,229,212,0,0,0,16,62,49,65,36,41,22,0,86,0,3,135,15,4,39,21,40,610,15,2,0,0,7,577,57,54,187,158,96,343,291
17037002000,804,#N/A,184,404,216,265,289,250,0,0,0,39,95,4,95,6,15,0,0,14,0,18,0,442,20,7,49,0,760,14,4,20,0,6,743,61,64,215,201,140,235,569
17037002100,1271,#N/A,211,710,350,456,417,398,0,0,0,65,12,37,143,15,4,45,13,19,0,0,411,266,8,132,44,57,1208,27,8,18,1,9,1222,49,93,343,374,250,443,828
17037002200,614,#N/A,360,184,70,407,168,39,0,0,0,0,0,0,158,0,0,11,45,0,0,0,0,0,0,357,43,0,529,43,1,31,1,9,545,69,34,69,87,64,292,322
17039971400,779,#N/A,167,397,215,221,298,260,163,0,0,53,38,49,70,45,0,21,2,9,0,0,143,84,22,30,21,29,746,16,1,7,0,9,764,15,68,233,184,127,435,344
17039971500,1017,#N/A,208,575,234,146,251,620,11,4,240,153,371,38,84,13,4,6,0,19,0,15,0,0,23,8,10,18,962,31,1,16,1,6,967,50,80,284,250,195,805,212
17039971600,460,#N/A,62,271,127,73,136,251,42,0,0,205,0,135,0,19,4,5,0,1,0,7,0,22,0,3,3,14,451,5,3,0,0,1,453,7,47,157,133,61,380,80
17039971700,1821,#N/A,516,892,413,717,574,530,0,0,0,19,2,11,218,21,1,64,11,17,17,411,285,226,0,267,43,208,1711,80,4,14,0,12,1791,30,140,459,415,291,875,946
17039971800,995,#N/A,273,455,267,369,420,206,0,0,28,48,58,62,297,30,14,5,14,51,0,63,37,43,3,96,115,31,950,33,4,4,0,4,970,25,84,283,230,125,528,467
17041952000,241,#N/A,49,134,58,94,87,60,30,0,0,5,0,38,20,8,3,19,0,1,7,5,0,46,0,24,11,24,234,4,0,2,0,1,238,3,21,61,69,41,114,127
17041952100,665,#N/A,161,318,186,254,197,214,13,0,0,25,70,16,61,0,20,36,0,2,0,1,185,55,11,79,10,81,627,23,3,2,2,8,651,14,54,164,169,117,289,376
17041952200,1750,#N/A,494,825,431,671,545,534,15,19,16,99,127,85,438,68,19,69,18,24,0,23,111,104,2,311,53,149,1669,34,7,32,0,8,1710,40,115,457,444,240,805,945
17041952300,2910,#N/A,981,1382,547,520,1226,1164,25,0,0,204,1562,201,232,34,0,40,4,29,0,38,233,1,2,161,110,34,2832,47,9,11,1,10,2818,92,323,710,584,312,2058,852
17041952400,1672,#N/A,370,911,391,346,682,644,6,0,0,13,953,40,76,57,9,53,17,22,0,20,139,56,0,144,21,46,1573,36,7,42,1,13,1306,366,278,439,365,220,956,716
17043840000,12409,#N/A,1977,7322,3110,1101,4617,6691,0,0,0,809,3644,2787,914,2377,68,8,123,369,0,927,3,17,15,55,293,0,10454,878,70,876,11,120,9694,2715,1712,2604,3195,2921,8566,3843
17043840101,17097,#N/A,2686,10096,4315,2162,6079,8856,0,0,0,758,3737,3764,516,2446,384,454,247,187,416,2103,41,834,308,263,503,136,13965,1546,67,1326,17,176,14089,3008,2055,3560,4389,4407,10712,6385
17043840102,1086,#N/A,261,544,281,389,347,350,0,0,0,34,14,61,378,42,3,29,5,47,0,15,236,23,0,134,30,35,951,80,2,39,3,11,933,153,84,224,274,243,492,594
17043840103,1003,#N/A,212,527,264,363,384,256,0,0,0,178,17,24,26,105,0,20,19,34,0,334,33,46,29,98,40,0,882,64,10,35,1,11,785,218,147,184,249,211,580,423
17043840104,1814,#N/A,521,851,442,896,539,379,0,2,0,27,0,0,540,6,0,47,22,73,2,11,2,618,153,238,56,17,1459,158,6,168,1,22,1507,307,165,302,435,391,721,1093
17043840201,15908,#N/A,2283,9924,3701,1697,3124,11087,2,0,19,1057,1205,2462,62,1211,1029,1337,277,2748,2920,462,177,127,129,431,144,109,13555,1084,36,1095,12,126,14286,1622,1091,2652,3923,5959,8774,7134
17043840202,738,#N/A,167,376,195,214,281,243,0,0,0,32,1,3,40,70,1,182,2,32,0,17,0,144,0,163,51,0,617,45,6,60,1,9,622,116,78,139,172,182,330,408
17043840303,1774,#N/A,404,976,394,501,622,651,0,0,0,31,1,1,19,61,79,0,4,28,0,139,617,585,0,110,83,16,1435,270,4,44,3,18,1508,266,144,320,450,456,505,1269
17043840304,966,#N/A,261,493,212,322,303,341,4,0,62,124,2,23,68,97,1,47,0,33,0,19,3,108,57,266,52,0,856,54,8,33,0,15,806,160,80,194,204,227,534,432
17043840600,964,#N/A,196,471,297,341,352,271,0,0,0,40,7,23,89,6,0,67,31,77,0,38,9,390,0,126,61,0,802,105,4,48,0,5,834,130,83,197,265,223,357,607
17043840703,633,#N/A,132,354,147,211,171,251,0,0,0,143,44,52,197,13,0,7,38,26,0,12,21,16,0,41,23,0,522,58,7,35,0,11,498,135,85,131,152,133,356,277
17043840704,4445,#N/A,1082,2418,945,1414,2097,934,0,0,0,279,354,248,215,2,0,76,21,52,0,2924,2,22,69,54,105,22,3310,761,41,231,20,82,3155,1290,676,974,938,775,2870,1575
17043840705,15520,#N/A,2831,9303,3386,1702,4104,9714,0,0,0,1731,1813,2079,1199,530,1030,1116,306,761,1012,452,41,2588,106,372,384,0,12840,1602,69,851,7,151,13105,2415,1535,2900,3974,4280,10092,5428
17043840706,1954,#N/A,492,1154,308,112,244,1598,0,0,1,25,26,1469,13,163,0,14,15,21,0,100,2,62,3,22,18,0,1638,189,6,91,4,26,1740,214,134,338,442,548,1155,799
17043840801,2007,#N/A,280,1130,597,214,931,862,0,0,0,276,724,228,30,150,0,0,0,6,0,23,0,447,16,51,56,0,1577,299,15,100,3,13,1513,494,317,462,560,388,1180,827
17043840802,2493,#N/A,510,1287,696,828,948,717,0,0,0,43,175,51,110,63,47,23,8,60,0,836,631,28,75,95,52,196,2141,150,17,137,7,41,1982,511,305,498,608,572,1246,1247
17043840901,5453,#N/A,880,3133,1440,535,1935,2983,0,0,0,395,2082,820,511,475,2,5,57,133,246,269,0,2,201,237,18,0,4498,471,19,401,6,58,4212,1241,755,1140,1411,1267,3548,1905
17043840904,5583,#N/A,809,3291,1483,853,1762,2968,0,0,0,54,1134,1665,303,284,222,78,184,564,90,325,315,69,2,172,122,0,4684,438,17,392,6,46,4532,1051,675,1171,1449,1479,3277,2306
17043840906,1058,#N/A,370,463,225,349,538,171,0,0,0,25,4,100,629,7,0,0,3,5,0,0,0,1,0,270,14,0,791,198,2,55,0,12,876,182,106,213,215,154,511,547
17043840907,2971,#N/A,509,1778,684,328,1083,1560,0,0,0,65,1005,856,87,209,0,21,17,54,0,104,0,352,22,74,105,0,2216,300,12,403,1,39,2377,594,340,555,783,784,1718,1253
17043840908,2576,#N/A,543,1444,589,404,863,1309,0,0,0,69,214,371,1024,4,3,10,6,2,8,1,131,608,27,50,48,0,2059,209,7,263,1,37,2083,493,264,478,673,618,1390,1186
17043840910,1598,#N/A,264,787,547,290,561,747,0,0,0,17,1091,0,254,8,0,1,5,2,0,5,71,89,37,8,10,0,1113,109,6,357,0,13,1231,367,243,315,404,372,953,645
17043840911,1402,#N/A,276,798,328,242,501,659,0,0,0,62,476,287,1,17,0,8,3,41,0,123,13,9,7,27,3,325,1159,72,5,146,1,19,1237,165,156,281,345,344,887,515
17043841002,884,#N/A,255,453,176,274,321,289,0,0,0,29,2,10,29,30,2,39,2,32,237,16,2,320,0,99,35,0,651,91,2,129,0,11,768,116,86,153,186,204,439,445
17043841003,1016,#N/A,161,598,257,169,261,586,0,0,0,13,113,191,12,90,3,58,7,35,0,97,298,37,35,4,23,0,911,56,4,34,2,9,856,160,109,177,220,349,556,460
17043841004,1174,#N/A,231,594,349,315,401,458,0,0,0,21,43,9,147,21,30,31,8,75,0,122,311,26,0,135,48,147,1091,26,2,47,0,8,1063,111,82,200,297,364,474,700
17043841102,3095,#N/A,490,1922,683,212,889,1994,0,0,0,8,1041,1563,27,308,0,1,2,12,28,6,0,1,0,96,2,0,2625,201,13,229,4,23,2434,661,405,607,786,807,2056,1039
17043841103,1108,#N/A,252,611,245,402,327,379,0,0,0,231,47,25,99,31,5,90,9,73,0,57,0,204,58,112,48,19,930,76,8,84,1,9,949,159,121,207,249,279,604,504
17043841104,3310,#N/A,495,1885,930,602,966,1742,0,0,0,688,772,320,64,94,0,13,108,136,0,567,310,68,88,40,42,0,2990,117,17,155,5,26,2698,612,415,705,883,812,2275,1035
17043841108,541,#N/A,130,278,133,127,204,210,0,0,0,18,1,4,160,16,0,148,0,48,0,22,55,54,8,7,0,0,460,35,7,34,0,5,475,66,53,88,123,147,245,296
17043841109,298,#N/A,93,151,54,143,95,60,0,0,0,6,0,7,9,14,1,0,15,8,0,1,47,15,8,116,51,0,232,23,1,36,0,6,257,41,25,66,59,55,135,163
17043841110,824,#N/A,182,434,208,223,273,328,0,0,0,3,0,0,0,23,0,0,1,39,0,3,3,392,80,30,13,237,600,59,2,147,0,16,727,97,66,141,192,243,312,512
17043841111,2316,#N/A,454,1235,627,584,804,928,112,0,0,51,28,148,271,75,0,326,20,197,0,222,287,250,7,183,39,100,1986,110,5,200,0,15,2115,201,150,421,584,707,912,1404
17043841112,1365,#N/A,316,732,317,400,480,485,0,0,0,214,56,126,489,2,2,89,17,74,0,157,0,41,18,53,27,0,1134,117,4,92,2,16,1196,169,143,287,304,315,802,563
17043841113,861,#N/A,245,419,197,346,309,206,0,0,0,17,12,5,322,43,0,39,21,50,0,45,88,76,20,112,11,0,728,49,0,78,1,5,762,99,81,147,184,204,392,469
17043841114,6809,#N/A,1562,3589,1658,1863,2307,2639,0,0,0,150,1091,1008,1389,57,3,73,8,30,291,81,923,338,26,1011,330,0,5740,471,23,493,5,77,5722,1087,696,1229,1588,1734,3109,3700
17043841204,3683,#N/A,638,2204,841,511,1234,1938,0,0,0,475,816,1105,413,67,75,8,39,258,0,299,53,3,44,9,19,0,3002,305,21,319,2,34,2989,694,508,803,878,856,2409,1274
17043841205,449,#N/A,193,163,93,290,80,79,0,0,0,20,6,28,24,21,0,0,0,11,0,30,0,3,288,9,9,0,417,8,0,21,1,2,416,33,26,73,91,66,210,239
17043841206,1116,#N/A,201,551,364,361,412,343,0,0,0,114,16,10,89,286,0,1,4,10,0,27,0,340,0,113,60,46,836,118,8,138,2,14,953,163,141,235,294,245,571,545
17043841207,145,#N/A,17,92,36,35,34,76,0,0,0,4,3,11,0,11,0,0,0,0,0,1,47,10,0,0,16,42,140,1,0,4,0,0,121,24,11,27,50,40,89,56
17043841208,5782,#N/A,948,3324,1510,778,1761,3243,0,0,0,119,1541,1305,183,978,106,240,124,265,12,263,222,116,9,34,265,0,4822,442,23,432,6,57,4682,1100,735,1254,1485,1360,3824,1958
17043841209,3712,#N/A,1137,1781,794,1154,1469,1089,0,2,0,41,861,79,1614,172,34,36,21,130,0,21,27,56,5,571,42,0,2874,422,17,333,0,66,2962,750,459,722,761,633,1937,1775
17043841210,4331,#N/A,636,2594,1101,472,1558,2301,0,0,0,18,1197,1341,60,635,79,2,106,162,3,439,0,18,30,30,30,181,3581,398,31,288,3,30,3352,979,582,913,1133,1067,2885,1446
17043841307,339,#N/A,46,187,106,94,101,144,0,0,0,54,7,2,2,11,3,0,8,26,0,5,155,20,1,36,9,0,316,6,1,11,1,4,305,34,34,55,90,114,142,197
17043841308,2870,#N/A,618,1646,606,439,988,1443,0,0,0,170,485,1213,251,16,0,40,42,82,7,25,18,104,5,96,316,0,2487,160,13,174,3,33,2265,605,365,552,673,662,1884,986
17043841310,189,#N/A,19,123,47,32,51,106,0,0,0,2,0,3,1,15,0,93,0,40,0,0,23,8,0,0,4,0,165,9,0,15,0,0,174,15,6,35,46,83,71,118
17043841312,5389,#N/A,1036,3132,1221,708,1721,2960,0,0,0,263,1975,429,317,291,5,7,19,1297,0,257,10,30,0,472,17,0,4742,280,24,289,7,47,4098,1291,762,1021,1226,1344,3633,1756
17043841313,891,#N/A,224,438,229,236,441,214,0,0,0,36,27,77,391,23,0,0,0,3,0,53,1,213,24,43,0,0,690,101,2,86,1,11,754,137,99,206,200,162,428,463
17043841314,445,#N/A,129,228,88,146,168,131,0,0,0,32,2,9,52,11,8,6,9,52,0,9,0,248,0,0,7,0,337,49,4,52,0,3,388,57,25,71,95,125,196,249
17043841315,185,#N/A,44,94,47,40,64,81,0,0,0,36,52,1,3,6,0,3,0,54,0,4,0,17,0,8,1,0,162,12,0,7,0,4,158,27,13,39,42,47,94,91
17043841316,1056,#N/A,376,479,201,561,292,203,2,0,0,62,24,124,50,7,77,35,3,40,0,11,5,88,391,108,29,0,936,48,2,59,1,10,922,134,80,151,219,230,460,596
17043841318,291,#N/A,91,119,81,133,100,58,0,0,0,15,0,9,236,20,0,1,0,4,0,0,2,3,0,0,1,0,249,24,1,13,0,4,257,34,22,70,64,44,144,147
17043841320,39,#N/A,10,20,9,16,17,6,0,0,0,3,5,0,6,3,0,4,0,1,0,0,0,1,0,14,2,0,30,2,0,7,0,0,35,4,3,11,4,11,29,10
17043841321,19,#N/A,1,13,5,2,4,13,0,0,0,1,0,6,0,5,0,0,0,2,0,3,0,0,0,0,2,0,17,0,0,2,0,0,18,1,4,1,4,9,15,4
17043841322,620,#N/A,206,299,115,235,194,191,0,0,0,13,2,56,58,89,29,5,57,42,0,10,0,4,5,50,200,0,512,46,5,46,0,11,495,125,64,112,116,122,421,199
17043841323,90,#N/A,30,45,15,44,29,17,0,0,0,7,0,0,2,3,0,4,0,8,0,1,0,37,0,15,13,0,72,2,0,16,0,0,86,4,11,8,24,17,33,57
17043841324,78,#N/A,21,46,11,38,24,16,0,0,0,2,2,3,2,1,0,0,0,6,0,18,29,0,0,0,15,0,65,3,2,6,0,2,71,7,8,14,15,20,37,41
17043841325,753,#N/A,258,314,181,355,267,131,0,0,0,7,25,2,343,6,2,38,4,18,0,9,1,76,0,182,40,0,611,63,0,75,0,4,664,89,61,132,162,140,334,419
